2026-03-03 08:18:12,403 - INFO - ==================================================
2026-03-03 08:18:12,403 - INFO - Distillation Training Configuration
2026-03-03 08:18:12,403 - INFO - ==================================================
2026-03-03 08:18:12,403 - INFO - GPUs: [4, 5, 6, 7]
2026-03-03 08:18:12,403 - INFO - World size: 4
2026-03-03 08:18:12,403 - INFO - Dataset: /media/hdd1/chuxiaohui/AI4Ocean_UATR/DeepShip_622
2026-03-03 08:18:12,403 - INFO - Data type: wav_s@wav_t
2026-03-03 08:18:12,403 - INFO - Batch size: 16
2026-03-03 08:18:12,403 - INFO - Epochs: 200
2026-03-03 08:18:12,403 - INFO - Learning rate: 0.0004
2026-03-03 08:18:12,403 - INFO - Temperature: 2.0
2026-03-03 08:18:12,404 - INFO - Alpha: 0.3
2026-03-03 08:18:12,404 - INFO - Save dir: checkpoints/cv_deepship/total_folds10_fold8_num_epochs200_weight_decay8e-05_batch_size16_lr0.0004_distill_typeMTSKD_freezeTrue_USE_DYNAMIC_DISTILL_WEIGHTFalse_p_encoder0.1_p_classifier0.35
2026-03-03 08:18:12,404 - INFO - ==================================================
2026-03-03 08:18:12,686 - INFO - Train dataset size: 31892
2026-03-03 08:18:12,686 - INFO - Validation dataset size: 10631
2026-03-03 08:18:14,462 - INFO - Student params: 316,234 (0.32M)
2026-03-03 08:18:14,462 - INFO - Teacher params: 164,415,748 (164.42M)
2026-03-03 08:18:14,462 - INFO - Trainable params: 271,242 (0.27M)
2026-03-03 08:18:15,001 - INFO - Start training...
2026-03-03 08:18:15,001 - INFO - No checkpoint found, start from scratch
2026-03-03 08:18:38,588 - INFO - Epoch [1] Batch [0/498]                     Loss: 1.8798, Hard: 1.4593, Soft: 0.4205                     Acc: 31.25% LR: 0.000400                     Alpha: 0.5                     Beta: 0.0                     MemKD: 0.5
2026-03-03 08:18:41,679 - INFO - Epoch [1] Batch [20/498]                     Loss: 1.6918, Hard: 1.3801, Soft: 0.3117                     Acc: 30.95% LR: 0.000400                     Alpha: 0.5                     Beta: -0.007972480729222298                     MemKD: 0.5019373893737793
2026-03-03 08:18:44,879 - INFO - Epoch [1] Batch [40/498]                     Loss: 1.6926, Hard: 1.3747, Soft: 0.3179                     Acc: 32.16% LR: 0.000400                     Alpha: 0.5                     Beta: -0.016017181798815727                     MemKD: 0.503704845905304
2026-03-03 08:18:48,021 - INFO - Epoch [1] Batch [60/498]                     Loss: 1.4725, Hard: 1.2824, Soft: 0.1901                     Acc: 35.14% LR: 0.000400                     Alpha: 0.5                     Beta: -0.024059057235717773                     MemKD: 0.505217432975769
2026-03-03 08:18:51,300 - INFO - Epoch [1] Batch [80/498]                     Loss: 1.7182, Hard: 1.4574, Soft: 0.2608                     Acc: 38.19% LR: 0.000400                     Alpha: 0.5                     Beta: -0.03227072209119797                     MemKD: 0.5062123537063599
2026-03-03 08:18:54,449 - INFO - Epoch [1] Batch [100/498]                     Loss: 1.3912, Hard: 1.2234, Soft: 0.1678                     Acc: 40.10% LR: 0.000400                     Alpha: 0.5                     Beta: -0.04042410850524902                     MemKD: 0.5067919492721558
2026-03-03 08:18:57,709 - INFO - Epoch [1] Batch [120/498]                     Loss: 1.2546, Hard: 1.1496, Soft: 0.1051                     Acc: 41.17% LR: 0.000400                     Alpha: 0.5                     Beta: -0.048556070774793625                     MemKD: 0.507243275642395
2026-03-03 08:19:00,803 - INFO - Epoch [1] Batch [140/498]                     Loss: 1.3012, Hard: 1.2042, Soft: 0.0971                     Acc: 41.45% LR: 0.000400                     Alpha: 0.5                     Beta: -0.05687858164310455                     MemKD: 0.5072672963142395
2026-03-03 08:19:03,912 - INFO - Epoch [1] Batch [160/498]                     Loss: 1.1097, Hard: 1.0780, Soft: 0.0317                     Acc: 41.85% LR: 0.000400                     Alpha: 0.5                     Beta: -0.06510131806135178                     MemKD: 0.5071586966514587
2026-03-03 08:19:06,995 - INFO - Epoch [1] Batch [180/498]                     Loss: 1.4585, Hard: 1.3564, Soft: 0.1022                     Acc: 42.02% LR: 0.000400                     Alpha: 0.5                     Beta: -0.07347553968429565                     MemKD: 0.5066112279891968
2026-03-03 08:19:10,069 - INFO - Epoch [1] Batch [200/498]                     Loss: 1.1740, Hard: 1.1711, Soft: 0.0028                     Acc: 42.44% LR: 0.000400                     Alpha: 0.5                     Beta: -0.0818825513124466                     MemKD: 0.5057125687599182
2026-03-03 08:19:13,267 - INFO - Epoch [1] Batch [220/498]                     Loss: 0.7301, Hard: 0.8703, Soft: -0.1401                     Acc: 42.73% LR: 0.000400                     Alpha: 0.5                     Beta: -0.09061529487371445                     MemKD: 0.5038902163505554
2026-03-03 08:19:16,413 - INFO - Epoch [1] Batch [240/498]                     Loss: 0.9263, Hard: 1.0414, Soft: -0.1151                     Acc: 43.15% LR: 0.000400                     Alpha: 0.5                     Beta: -0.09934582561254501                     MemKD: 0.5017223358154297
2026-03-03 08:19:19,443 - INFO - Epoch [1] Batch [260/498]                     Loss: 0.8077, Hard: 1.0239, Soft: -0.2162                     Acc: 43.53% LR: 0.000400                     Alpha: 0.5                     Beta: -0.10846279561519623                     MemKD: 0.498937726020813
2026-03-03 08:19:22,604 - INFO - Epoch [1] Batch [280/498]                     Loss: 1.0992, Hard: 1.2463, Soft: -0.1471                     Acc: 43.99% LR: 0.000400                     Alpha: 0.5                     Beta: -0.11793705821037292                     MemKD: 0.49567094445228577
2026-03-03 08:19:25,768 - INFO - Epoch [1] Batch [300/498]                     Loss: 0.9315, Hard: 1.1899, Soft: -0.2583                     Acc: 44.39% LR: 0.000400                     Alpha: 0.5                     Beta: -0.1273581087589264                     MemKD: 0.49243399500846863
