2026-02-17 19:17:53,914 - INFO - ==================================================
2026-02-17 19:17:53,915 - INFO - Distillation Training Configuration
2026-02-17 19:17:53,915 - INFO - ==================================================
2026-02-17 19:17:53,915 - INFO - GPUs: [4, 5, 6, 7]
2026-02-17 19:17:53,915 - INFO - World size: 4
2026-02-17 19:17:53,915 - INFO - Dataset: /media/hdd1/chuxiaohui/AI4Ocean_UATR/DeepShip_622
2026-02-17 19:17:53,915 - INFO - Data type: wav_s@wav_t
2026-02-17 19:17:53,915 - INFO - Batch size: 16
2026-02-17 19:17:53,915 - INFO - Epochs: 150
2026-02-17 19:17:53,915 - INFO - Learning rate: 0.0005
2026-02-17 19:17:53,915 - INFO - Temperature: 2.0
2026-02-17 19:17:53,915 - INFO - Alpha: 0.3
2026-02-17 19:17:53,915 - INFO - Save dir: checkpoints/grid_deepship_0/num_epochs150_weight_decay0.0001_batch_size16_lr0.0005_distill_typeMTSKD_Temp_freezeTrue_USE_DYNAMIC_DISTILL_WEIGHTFalse_p_encoder0.1_p_classifier0.5
2026-02-17 19:17:53,915 - INFO - ==================================================
2026-02-17 19:17:54,182 - INFO - Train dataset size: 31892
2026-02-17 19:17:54,183 - INFO - Validation dataset size: 10631
2026-02-17 19:17:55,684 - INFO - Student params: 316,234 (0.32M)
2026-02-17 19:17:55,684 - INFO - Teacher params: 164,415,748 (164.42M)
2026-02-17 19:17:55,684 - INFO - Trainable params: 271,242 (0.27M)
2026-02-17 19:17:56,192 - INFO - Start training...
2026-02-17 19:17:56,193 - INFO - No checkpoint found, start from scratch
2026-02-17 19:18:19,863 - INFO - Epoch [1] Batch [0/498]                     Loss: 1.8285, Hard: 1.4301, Soft: 0.3984                     Acc: 31.25% LR: 0.000500                     Alpha: 0.5                     Beta: 0.0                     MemKD: 0.5
2026-02-17 19:18:22,816 - INFO - Epoch [1] Batch [20/498]                     Loss: 1.8261, Hard: 1.4378, Soft: 0.3883                     Acc: 32.44% LR: 0.000500                     Alpha: 0.5                     Beta: -0.000659058103337884                     MemKD: 0.5024285316467285
2026-02-17 19:18:25,819 - INFO - Epoch [1] Batch [40/498]                     Loss: 1.5879, Hard: 1.2955, Soft: 0.2924                     Acc: 34.60% LR: 0.000500                     Alpha: 0.5                     Beta: -0.0061799827963113785                     MemKD: 0.504729688167572
2026-02-17 19:18:28,839 - INFO - Epoch [1] Batch [60/498]                     Loss: 1.4347, Hard: 1.2349, Soft: 0.1998                     Acc: 36.58% LR: 0.000500                     Alpha: 0.5                     Beta: -0.014211935922503471                     MemKD: 0.5069005489349365
2026-02-17 19:18:31,883 - INFO - Epoch [1] Batch [80/498]                     Loss: 2.0109, Hard: 1.6405, Soft: 0.3705                     Acc: 38.50% LR: 0.000500                     Alpha: 0.5                     Beta: -0.02552696131169796                     MemKD: 0.5086706280708313
2026-02-17 19:18:34,899 - INFO - Epoch [1] Batch [100/498]                     Loss: 1.2743, Hard: 1.0378, Soft: 0.2366                     Acc: 40.66% LR: 0.000500                     Alpha: 0.5                     Beta: -0.036833710968494415                     MemKD: 0.5103088021278381
2026-02-17 19:18:37,886 - INFO - Epoch [1] Batch [120/498]                     Loss: 1.2536, Hard: 1.0478, Soft: 0.2058                     Acc: 41.84% LR: 0.000500                     Alpha: 0.5                     Beta: -0.049553584307432175                     MemKD: 0.5120593309402466
2026-02-17 19:18:40,899 - INFO - Epoch [1] Batch [140/498]                     Loss: 1.3659, Hard: 1.1596, Soft: 0.2062                     Acc: 42.55% LR: 0.000500                     Alpha: 0.5                     Beta: -0.06302773952484131                     MemKD: 0.5137997269630432
2026-02-17 19:18:43,898 - INFO - Epoch [1] Batch [160/498]                     Loss: 1.2286, Hard: 1.0370, Soft: 0.1916                     Acc: 42.86% LR: 0.000500                     Alpha: 0.5                     Beta: -0.07465818524360657                     MemKD: 0.5156683325767517
2026-02-17 19:18:46,896 - INFO - Epoch [1] Batch [180/498]                     Loss: 1.5565, Hard: 1.2749, Soft: 0.2816                     Acc: 42.89% LR: 0.000500                     Alpha: 0.5                     Beta: -0.0866764485836029                     MemKD: 0.517483651638031
2026-02-17 19:18:49,920 - INFO - Epoch [1] Batch [200/498]                     Loss: 1.4492, Hard: 1.2290, Soft: 0.2202                     Acc: 43.03% LR: 0.000500                     Alpha: 0.5                     Beta: -0.09806549549102783                     MemKD: 0.5193327069282532
2026-02-17 19:18:52,953 - INFO - Epoch [1] Batch [220/498]                     Loss: 0.9611, Hard: 0.8657, Soft: 0.0954                     Acc: 43.55% LR: 0.000500                     Alpha: 0.5                     Beta: -0.11053679883480072                     MemKD: 0.5209313035011292
2026-02-17 19:18:55,992 - INFO - Epoch [1] Batch [240/498]                     Loss: 1.1904, Hard: 1.0285, Soft: 0.1619                     Acc: 44.01% LR: 0.000500                     Alpha: 0.5                     Beta: -0.12257324904203415                     MemKD: 0.5224959850311279
2026-02-17 19:18:59,072 - INFO - Epoch [1] Batch [260/498]                     Loss: 1.1872, Hard: 1.0608, Soft: 0.1264                     Acc: 44.28% LR: 0.000500                     Alpha: 0.5                     Beta: -0.13552896678447723                     MemKD: 0.5239219069480896
2026-02-17 19:19:02,123 - INFO - Epoch [1] Batch [280/498]                     Loss: 1.4793, Hard: 1.2753, Soft: 0.2039                     Acc: 44.75% LR: 0.000500                     Alpha: 0.5                     Beta: -0.1489560753107071                     MemKD: 0.5251801013946533
