2026-03-01 09:00:12,542 - INFO - ==================================================
2026-03-01 09:00:12,542 - INFO - Distillation Training Configuration
2026-03-01 09:00:12,542 - INFO - ==================================================
2026-03-01 09:00:12,542 - INFO - GPUs: [4, 5, 6, 7]
2026-03-01 09:00:12,542 - INFO - World size: 4
2026-03-01 09:00:12,542 - INFO - Dataset: /media/hdd1/chuxiaohui/AI4Ocean_UATR/DeepShip_622
2026-03-01 09:00:12,542 - INFO - Data type: wav_s@wav_t
2026-03-01 09:00:12,542 - INFO - Batch size: 16
2026-03-01 09:00:12,543 - INFO - Epochs: 200
2026-03-01 09:00:12,543 - INFO - Learning rate: 0.0004
2026-03-01 09:00:12,543 - INFO - Temperature: 2.0
2026-03-01 09:00:12,543 - INFO - Alpha: 0.3
2026-03-01 09:00:12,543 - INFO - Save dir: checkpoints/cv_deepship/total_folds10_fold2_num_epochs200_weight_decay8e-05_batch_size16_lr0.0004_distill_typeMTSKD_freezeTrue_USE_DYNAMIC_DISTILL_WEIGHTFalse_p_encoder0.1_p_classifier0.35
2026-03-01 09:00:12,543 - INFO - ==================================================
2026-03-01 09:00:12,805 - INFO - Train dataset size: 31892
2026-03-01 09:00:12,805 - INFO - Validation dataset size: 10631
2026-03-01 09:00:15,108 - INFO - Student params: 316,234 (0.32M)
2026-03-01 09:00:15,108 - INFO - Teacher params: 164,415,748 (164.42M)
2026-03-01 09:00:15,108 - INFO - Trainable params: 271,242 (0.27M)
2026-03-01 09:00:15,583 - INFO - Start training...
2026-03-01 09:00:15,583 - INFO - No checkpoint found, start from scratch
2026-03-01 09:00:36,820 - INFO - Epoch [1] Batch [0/498]                     Loss: 1.8882, Hard: 1.4593, Soft: 0.4289                     Acc: 31.25% LR: 0.000400                     Alpha: 0.5                     Beta: 0.0                     MemKD: 0.5
2026-03-01 09:00:39,801 - INFO - Epoch [1] Batch [20/498]                     Loss: 1.6847, Hard: 1.3683, Soft: 0.3165                     Acc: 30.36% LR: 0.000400                     Alpha: 0.5                     Beta: -0.007973588071763515                     MemKD: 0.5019305944442749
2026-03-01 09:00:42,844 - INFO - Epoch [1] Batch [40/498]                     Loss: 1.6010, Hard: 1.3368, Soft: 0.2641                     Acc: 31.55% LR: 0.000400                     Alpha: 0.5                     Beta: -0.016024088487029076                     MemKD: 0.5037252902984619
2026-03-01 09:00:45,929 - INFO - Epoch [1] Batch [60/498]                     Loss: 1.2891, Hard: 1.1658, Soft: 0.1233                     Acc: 34.53% LR: 0.000400                     Alpha: 0.5                     Beta: -0.02407447062432766                     MemKD: 0.5052626729011536
2026-03-01 09:00:48,999 - INFO - Epoch [1] Batch [80/498]                     Loss: 1.8057, Hard: 1.5396, Soft: 0.2661                     Acc: 37.96% LR: 0.000400                     Alpha: 0.5                     Beta: -0.03231154382228851                     MemKD: 0.5062000155448914
2026-03-01 09:00:52,046 - INFO - Epoch [1] Batch [100/498]                     Loss: 1.3648, Hard: 1.2195, Soft: 0.1454                     Acc: 40.22% LR: 0.000400                     Alpha: 0.5                     Beta: -0.04048168659210205                     MemKD: 0.5068127512931824
2026-03-01 09:00:55,078 - INFO - Epoch [1] Batch [120/498]                     Loss: 1.2449, Hard: 1.1338, Soft: 0.1111                     Acc: 41.53% LR: 0.000400                     Alpha: 0.5                     Beta: -0.04865207523107529                     MemKD: 0.5072193741798401
2026-03-01 09:00:58,751 - INFO - Epoch [1] Batch [140/498]                     Loss: 1.1613, Hard: 1.1075, Soft: 0.0538                     Acc: 42.15% LR: 0.000400                     Alpha: 0.5                     Beta: -0.05703563243150711                     MemKD: 0.5071786642074585
2026-03-01 09:01:02,830 - INFO - Epoch [1] Batch [160/498]                     Loss: 1.1794, Hard: 1.1305, Soft: 0.0489                     Acc: 42.74% LR: 0.000400                     Alpha: 0.5                     Beta: -0.06533107161521912                     MemKD: 0.5068817734718323
2026-03-01 09:01:05,979 - INFO - Epoch [1] Batch [180/498]                     Loss: 1.3570, Hard: 1.2731, Soft: 0.0839                     Acc: 42.68% LR: 0.000400                     Alpha: 0.5                     Beta: -0.07377488911151886                     MemKD: 0.5062047243118286
2026-03-01 09:01:09,094 - INFO - Epoch [1] Batch [200/498]                     Loss: 1.1396, Hard: 1.1739, Soft: -0.0342                     Acc: 42.94% LR: 0.000400                     Alpha: 0.5                     Beta: -0.08225612342357635                     MemKD: 0.5051893591880798
2026-03-01 09:01:12,274 - INFO - Epoch [1] Batch [220/498]                     Loss: 0.7617, Hard: 0.9143, Soft: -0.1526                     Acc: 43.50% LR: 0.000400                     Alpha: 0.5                     Beta: -0.09111868590116501                     MemKD: 0.5033061504364014
2026-03-01 09:01:15,356 - INFO - Epoch [1] Batch [240/498]                     Loss: 0.8644, Hard: 1.0022, Soft: -0.1379                     Acc: 43.98% LR: 0.000400                     Alpha: 0.5                     Beta: -0.09996692836284637                     MemKD: 0.501019299030304
2026-03-01 09:01:18,531 - INFO - Epoch [1] Batch [260/498]                     Loss: 0.8066, Hard: 1.0285, Soft: -0.2219                     Acc: 44.13% LR: 0.000400                     Alpha: 0.5                     Beta: -0.10907899588346481                     MemKD: 0.4982568919658661
2026-03-01 09:01:21,756 - INFO - Epoch [1] Batch [280/498]                     Loss: 1.0594, Hard: 1.2123, Soft: -0.1529                     Acc: 44.28% LR: 0.000400                     Alpha: 0.5                     Beta: -0.11847566068172455                     MemKD: 0.4950203597545624
2026-03-01 09:01:24,775 - INFO - Epoch [1] Batch [300/498]                     Loss: 1.0962, Hard: 1.2765, Soft: -0.1802                     Acc: 44.81% LR: 0.000400                     Alpha: 0.5                     Beta: -0.1277383714914322                     MemKD: 0.4918572008609772
2026-03-01 09:01:28,254 - INFO - Epoch [1] Batch [320/498]                     Loss: 0.8882, Hard: 1.1552, Soft: -0.2670                     Acc: 45.23% LR: 0.000400                     Alpha: 0.5                     Beta: -0.13730892539024353                     MemKD: 0.48839181661605835
2026-03-01 09:01:31,648 - INFO - Epoch [1] Batch [340/498]                     Loss: 0.9049, Hard: 1.1895, Soft: -0.2847                     Acc: 45.51% LR: 0.000400                     Alpha: 0.5                     Beta: -0.14696677029132843                     MemKD: 0.48476144671440125
2026-03-01 09:01:34,709 - INFO - Epoch [1] Batch [360/498]                     Loss: 0.5728, Hard: 1.0282, Soft: -0.4554                     Acc: 45.72% LR: 0.000400                     Alpha: 0.5                     Beta: -0.1566838175058365                     MemKD: 0.4810684621334076
2026-03-01 09:01:37,864 - INFO - Epoch [1] Batch [380/498]                     Loss: 1.2790, Hard: 1.5186, Soft: -0.2396                     Acc: 45.95% LR: 0.000400                     Alpha: 0.5                     Beta: -0.16642846167087555                     MemKD: 0.47733449935913086
2026-03-01 09:01:40,904 - INFO - Epoch [1] Batch [400/498]                     Loss: 0.4401, Hard: 0.9672, Soft: -0.5271                     Acc: 46.40% LR: 0.000400                     Alpha: 0.5                     Beta: -0.17640666663646698                     MemKD: 0.4735099673271179
2026-03-01 09:01:43,956 - INFO - Epoch [1] Batch [420/498]                     Loss: 0.3911, Hard: 1.0123, Soft: -0.6212                     Acc: 46.78% LR: 0.000400                     Alpha: 0.5                     Beta: -0.18646760284900665                     MemKD: 0.4696001708507538
