2026-02-10 14:58:14,372 - INFO - ==================================================
2026-02-10 14:58:14,373 - INFO - Distillation Training Configuration
2026-02-10 14:58:14,373 - INFO - ==================================================
2026-02-10 14:58:14,373 - INFO - GPUs: [4, 5, 6, 7]
2026-02-10 14:58:14,373 - INFO - World size: 4
2026-02-10 14:58:14,373 - INFO - Dataset: /media/hdd1/chuxiaohui/AI4Ocean_UATR/DeepShip_622
2026-02-10 14:58:14,373 - INFO - Data type: wav_s@wav_t
2026-02-10 14:58:14,373 - INFO - Batch size: 16
2026-02-10 14:58:14,373 - INFO - Epochs: 100
2026-02-10 14:58:14,373 - INFO - Learning rate: 0.0005
2026-02-10 14:58:14,373 - INFO - Temperature: 2.0
2026-02-10 14:58:14,373 - INFO - Alpha: 0.3
2026-02-10 14:58:14,373 - INFO - Save dir: checkpoints/grid_deepship/num_epochs100_weight_decay0.0001_batch_size16_lr0.0005_freezeTrue_USE_DYNAMIC_DISTILL_WEIGHTTrue_p_encoder0.1_p_classifier0.2
2026-02-10 14:58:14,373 - INFO - ==================================================
2026-02-10 14:58:14,640 - INFO - Train dataset size: 31892
2026-02-10 14:58:14,640 - INFO - Validation dataset size: 10631
2026-02-10 14:58:16,022 - INFO - Student params: 316,234 (0.32M)
2026-02-10 14:58:16,022 - INFO - Teacher params: 164,415,748 (164.42M)
2026-02-10 14:58:16,023 - INFO - Trainable params: 271,242 (0.27M)
2026-02-10 14:58:16,579 - INFO - Start training...
2026-02-10 14:58:16,580 - INFO - No checkpoint found, start from scratch
2026-02-10 14:58:41,349 - INFO - Epoch [1] Batch [0/498]                     Loss: 1.4674, Hard: 1.4674, Soft: 0.4348                     Acc: 31.25% LR: 0.000500                     Alpha: 0.5                     Beta: 0.0                     MemKD: 0.5
2026-02-10 14:58:44,580 - INFO - Epoch [1] Batch [20/498]                     Loss: 1.3697, Hard: 1.3697, Soft: 0.3818                     Acc: 33.04% LR: 0.000500                     Alpha: 0.5                     Beta: 0.0                     MemKD: 0.5
2026-02-10 14:58:47,692 - INFO - Epoch [1] Batch [40/498]                     Loss: 1.3314, Hard: 1.3314, Soft: 0.3616                     Acc: 33.84% LR: 0.000500                     Alpha: 0.5                     Beta: 0.0                     MemKD: 0.5
2026-02-10 14:58:50,992 - INFO - Epoch [1] Batch [60/498]                     Loss: 1.1096, Hard: 1.1096, Soft: 0.2008                     Acc: 36.68% LR: 0.000500                     Alpha: 0.5                     Beta: 0.0                     MemKD: 0.5
2026-02-10 14:58:54,652 - INFO - Epoch [1] Batch [80/498]                     Loss: 1.5831, Hard: 1.5831, Soft: 0.3759                     Acc: 39.58% LR: 0.000500                     Alpha: 0.5                     Beta: 0.0                     MemKD: 0.5
2026-02-10 14:58:58,315 - INFO - Epoch [1] Batch [100/498]                     Loss: 1.2251, Hard: 1.2251, Soft: 0.3229                     Acc: 41.15% LR: 0.000500                     Alpha: 0.5                     Beta: 0.0                     MemKD: 0.5
2026-02-10 14:59:02,749 - INFO - Epoch [1] Batch [120/498]                     Loss: 1.0271, Hard: 1.0271, Soft: 0.2708                     Acc: 41.94% LR: 0.000500                     Alpha: 0.5                     Beta: 0.0                     MemKD: 0.5
2026-02-10 14:59:06,683 - INFO - Epoch [1] Batch [140/498]                     Loss: 1.1659, Hard: 1.1659, Soft: 0.2730                     Acc: 42.91% LR: 0.000500                     Alpha: 0.5                     Beta: 0.0                     MemKD: 0.5
2026-02-10 14:59:10,379 - INFO - Epoch [1] Batch [160/498]                     Loss: 0.9118, Hard: 0.9118, Soft: 0.2379                     Acc: 43.59% LR: 0.000500                     Alpha: 0.5                     Beta: 0.0                     MemKD: 0.5
2026-02-10 14:59:14,056 - INFO - Epoch [1] Batch [180/498]                     Loss: 1.2939, Hard: 1.2939, Soft: 0.2748                     Acc: 43.37% LR: 0.000500                     Alpha: 0.5                     Beta: 0.0                     MemKD: 0.5
2026-02-10 14:59:17,679 - INFO - Epoch [1] Batch [200/498]                     Loss: 1.2303, Hard: 1.2303, Soft: 0.2733                     Acc: 43.78% LR: 0.000500                     Alpha: 0.5                     Beta: 0.0                     MemKD: 0.5
2026-02-10 14:59:21,326 - INFO - Epoch [1] Batch [220/498]                     Loss: 0.9716, Hard: 0.9716, Soft: 0.2107                     Acc: 44.00% LR: 0.000500                     Alpha: 0.5                     Beta: 0.0                     MemKD: 0.5
2026-02-10 14:59:26,049 - INFO - Epoch [1] Batch [240/498]                     Loss: 0.9943, Hard: 0.9943, Soft: 0.2236                     Acc: 44.45% LR: 0.000500                     Alpha: 0.5                     Beta: 0.0                     MemKD: 0.5
2026-02-10 14:59:30,793 - INFO - Epoch [1] Batch [260/498]                     Loss: 1.1490, Hard: 1.1490, Soft: 0.2445                     Acc: 44.68% LR: 0.000500                     Alpha: 0.5                     Beta: 0.0                     MemKD: 0.5
2026-02-10 14:59:35,589 - INFO - Epoch [1] Batch [280/498]                     Loss: 1.2039, Hard: 1.2039, Soft: 0.2818                     Acc: 45.26% LR: 0.000500                     Alpha: 0.5                     Beta: 0.0                     MemKD: 0.5
2026-02-10 14:59:40,239 - INFO - Epoch [1] Batch [300/498]                     Loss: 1.2711, Hard: 1.2711, Soft: 0.2680                     Acc: 45.81% LR: 0.000500                     Alpha: 0.5                     Beta: 0.0                     MemKD: 0.5
