fold_idx,n_train,n_val,best_train_acc,best_val_acc,best_epoch,training_time,status,remarks
0,31254,638,93.95,93.53,198,37041.59428191185,success,
0,31254,638,0.0,93.53,0,17.747586250305176,success,
7,31254,638,94.25,93.14,0.9914,0.9348,198,35175.287591934204,success,
8,31254,638,94.38,93.61,0.994,0.9453,198,34357.76499533653,success,
9,31254,638,94.58,93.54,0.9929,0.9395,180,31119.184517145157,success,
10,31254,638,94.19,93.36,0.9922,0.9389,194,28773.139652490616,success,
11,31254,638,94.52,93.33,0.9937,0.9442,198,32180.90828728676,success,
12,31254,638,94.14,93.51,0.9929,0.9394,198,33854.4376578331,success,
