epoch,train loss,train acc,test acc
1,1.1370215344429015,0.509375,0.605
2,0.9959749200940132,0.5878125,0.62
3,0.9204101011157035,0.6240625,0.56625
4,0.885813898742199,0.645625,0.64
5,0.8378581263124942,0.66875,0.69125
6,0.7767365112900734,0.6934375,0.70125
7,0.7403664207458496,0.7084375,0.7175
8,0.7055653548240661,0.7334375,0.7175
9,0.6818662245571613,0.7403125,0.73875
10,0.6789981873333454,0.746875,0.73125
