epoch,train loss,train acc,test acc
1,1.2874430813253883,0.4470015279749498,0.4853723404255319
2,1.0603979284113103,0.5737203973181108,0.5062056741815932
3,0.9261540078861829,0.6425706648571606,0.6675531914893617
4,0.8301722311718579,0.6802902980284258,0.7127659574468085
5,0.748485744636964,0.7301375097769467,0.7424645398525481
6,0.6596942150337811,0.7703399543456215,0.6888297872340425
7,0.5979843679915138,0.799942704445538,0.7881205677986145
8,0.5441700062331032,0.8268239115648729,0.8178191489361702
9,0.5291427237624153,0.8290202445524899,0.836436170212766
10,0.5036058636272654,0.8397631782261445,0.8284574468085106
11,0.6405313623780235,0.7676184113650398,0.6733156036823353
12,0.5666380444949961,0.796313980365182,0.739804965384463
13,0.5071953190042373,0.8226222309836729,0.8231382978723404
14,0.4869285135026922,0.8262987015719082,0.849290780564572
15,0.45265157130312794,0.8462566844919787,0.8271276595744681
16,0.40377594674016065,0.8642570666450867,0.7584219866610588
17,0.38134301876161186,0.8695091675309574,0.8577127659574468
18,0.3455516391578205,0.8900401069518716,0.8563829787234043
19,0.31730657564924364,0.8970588235294118,0.910904255319149
20,0.2756370241469878,0.9159663867822943,0.8945035465220188
