2026-03-01 00:55:50,052 - INFO - ==================================================
2026-03-01 00:55:50,052 - INFO - Distillation Training Configuration
2026-03-01 00:55:50,052 - INFO - ==================================================
2026-03-01 00:55:50,052 - INFO - GPUs: [4, 5, 6, 7]
2026-03-01 00:55:50,052 - INFO - World size: 4
2026-03-01 00:55:50,052 - INFO - Dataset: /media/hdd1/chuxiaohui/AI4Ocean_UATR/DeepShip_622
2026-03-01 00:55:50,052 - INFO - Data type: wav_s@wav_t
2026-03-01 00:55:50,052 - INFO - Batch size: 16
2026-03-01 00:55:50,052 - INFO - Epochs: 200
2026-03-01 00:55:50,053 - INFO - Learning rate: 0.0004
2026-03-01 00:55:50,053 - INFO - Temperature: 2.0
2026-03-01 00:55:50,053 - INFO - Alpha: 0.3
2026-03-01 00:55:50,053 - INFO - Save dir: checkpoints/cv_deepship/total_folds10_fold1_num_epochs200_weight_decay8e-05_batch_size16_lr0.0004_distill_typeMTSKD_freezeTrue_USE_DYNAMIC_DISTILL_WEIGHTFalse_p_encoder0.1_p_classifier0.35
2026-03-01 00:55:50,053 - INFO - ==================================================
2026-03-01 00:55:50,363 - INFO - Train dataset size: 31892
2026-03-01 00:55:50,363 - INFO - Validation dataset size: 10631
2026-03-01 00:55:52,808 - INFO - Student params: 316,234 (0.32M)
2026-03-01 00:55:52,809 - INFO - Teacher params: 164,415,748 (164.42M)
2026-03-01 00:55:52,809 - INFO - Trainable params: 271,242 (0.27M)
2026-03-01 00:55:53,354 - INFO - Start training...
2026-03-01 00:55:53,355 - INFO - No checkpoint found, start from scratch
2026-03-01 00:56:18,187 - INFO - Epoch [1] Batch [0/498]                     Loss: 1.8882, Hard: 1.4593, Soft: 0.4289                     Acc: 31.25% LR: 0.000400                     Alpha: 0.5                     Beta: 0.0                     MemKD: 0.5
2026-03-01 00:56:21,287 - INFO - Epoch [1] Batch [20/498]                     Loss: 1.6977, Hard: 1.3674, Soft: 0.3303                     Acc: 30.06% LR: 0.000400                     Alpha: 0.5                     Beta: -0.007973608560860157                     MemKD: 0.5019374489784241
2026-03-01 00:56:24,439 - INFO - Epoch [1] Batch [40/498]                     Loss: 1.6481, Hard: 1.3561, Soft: 0.2921                     Acc: 32.77% LR: 0.000400                     Alpha: 0.5                     Beta: -0.01602100022137165                     MemKD: 0.5037158131599426
2026-03-01 00:56:27,549 - INFO - Epoch [1] Batch [60/498]                     Loss: 1.5017, Hard: 1.3080, Soft: 0.1936                     Acc: 35.55% LR: 0.000400                     Alpha: 0.5                     Beta: -0.02406824566423893                     MemKD: 0.5051931738853455
2026-03-01 00:56:31,508 - INFO - Epoch [1] Batch [80/498]                     Loss: 1.7161, Hard: 1.4568, Soft: 0.2593                     Acc: 38.27% LR: 0.000400                     Alpha: 0.5                     Beta: -0.032266195863485336                     MemKD: 0.5061841607093811
2026-03-01 00:56:35,549 - INFO - Epoch [1] Batch [100/498]                     Loss: 1.5823, Hard: 1.3733, Soft: 0.2090                     Acc: 40.10% LR: 0.000400                     Alpha: 0.5                     Beta: -0.040396858006715775                     MemKD: 0.5067676901817322
