epoch,train loss,train acc,test acc
1,1.2215730714797974,0.441875,0.51375
2,1.0927469715476037,0.52,0.58
3,1.0399362698197365,0.5646875,0.59125
4,0.999917158484459,0.5784375,0.5775
5,0.9636917847394944,0.5909375,0.63875
6,0.9209439545869827,0.6171875,0.64875
7,0.8841240260004998,0.64375,0.64625
8,0.8682004913687706,0.650625,0.66375
9,0.8424503943324089,0.6678125,0.6775
10,0.8357759463787079,0.6734375,0.67
