epoch,train loss,train acc,test acc
1,2.546319853813253,0.42890565344356596,0.4720744680851064
2,1.7126585015638627,0.5817895343596923,0.5620567380113805
3,1.4757033274135487,0.6398491215578375,0.6990248231177635
4,1.298963661181098,0.6973357525738803,0.7189716316284017
5,1.1908257823576902,0.7217818948036847,0.7522163124794655
6,1.0743382764372595,0.7665202445524899,0.7548758869475507
7,0.9906245575231665,0.7987012990655746,0.8054078018411677
8,0.9462818599002246,0.8133116884027572,0.8240248231177635
9,0.9006811750126394,0.8316462951547959,0.8320035465220188
10,0.8919632619714992,0.8340336135364471,0.8351063829787234
11,1.018432457816792,0.7681913675471423,0.7544326249589312
12,0.9513808068107156,0.7870034381030078,0.7291666675121227
13,0.8735325193022662,0.8167494274078206,0.7974290784369124
14,0.8229492089965127,0.8286860199535594,0.7402482273730826
15,0.7780898774371428,0.849789916194059,0.8581560292142503
16,0.7330171889799801,0.8655939650408087,0.8546099295007422
17,0.6948710562073611,0.8760026737967914,0.8785460997135082
18,0.6677606722569083,0.8812547750014035,0.8612588656709549
19,0.6097887096239284,0.8993506495327873,0.8812056741815932
20,0.5846169288145667,0.9087566844919787,0.8506205677986145
21,0.5533957843155785,0.9194041254686162,0.7907801422666996
22,0.5400928744976533,0.9171122994652406,0.8696808510638298
23,0.5160871670845358,0.9361631016042781,0.8656914893617021
24,0.5021281483020374,0.9371657754010695,0.8998226954581889
