2026-02-14 15:00:17,885 - INFO - ==================================================
2026-02-14 15:00:17,885 - INFO - Distillation Training Configuration
2026-02-14 15:00:17,886 - INFO - ==================================================
2026-02-14 15:00:17,886 - INFO - GPUs: [4, 5, 6, 7]
2026-02-14 15:00:17,886 - INFO - World size: 4
2026-02-14 15:00:17,886 - INFO - Dataset: /media/hdd1/chuxiaohui/AI4Ocean_UATR/DeepShip_622
2026-02-14 15:00:17,886 - INFO - Data type: wav_s@wav_t
2026-02-14 15:00:17,886 - INFO - Batch size: 16
2026-02-14 15:00:17,886 - INFO - Epochs: 100
2026-02-14 15:00:17,886 - INFO - Learning rate: 0.0005
2026-02-14 15:00:17,886 - INFO - Temperature: 2.0
2026-02-14 15:00:17,886 - INFO - Alpha: 0.3
2026-02-14 15:00:17,886 - INFO - Save dir: checkpoints/grid_deepship_0/num_epochs100_weight_decay0.0001_batch_size16_lr0.0005_distill_typeMTSKD_Temp_freezeTrue_USE_DYNAMIC_DISTILL_WEIGHTFalse_p_encoder0.1_p_classifier0.3
2026-02-14 15:00:17,886 - INFO - ==================================================
2026-02-14 15:00:18,187 - INFO - Train dataset size: 31892
2026-02-14 15:00:18,187 - INFO - Validation dataset size: 10631
2026-02-14 15:00:20,101 - INFO - Student params: 316,234 (0.32M)
2026-02-14 15:00:20,101 - INFO - Teacher params: 164,415,748 (164.42M)
2026-02-14 15:00:20,101 - INFO - Trainable params: 271,242 (0.27M)
2026-02-14 15:00:21,245 - INFO - Start training...
2026-02-14 15:00:21,245 - INFO - No checkpoint found, start from scratch
2026-02-14 15:00:45,347 - INFO - Epoch [1] Batch [0/498]                     Loss: 1.8670, Hard: 1.4468, Soft: 0.4202                     Acc: 31.25% LR: 0.000500                     Alpha: 0.5                     Beta: 0.0                     MemKD: 0.5
2026-02-14 15:00:49,659 - INFO - Epoch [1] Batch [20/498]                     Loss: 1.7804, Hard: 1.3907, Soft: 0.3897                     Acc: 32.44% LR: 0.000500                     Alpha: 0.5                     Beta: -0.0034100646153092384                     MemKD: 0.5024077296257019
2026-02-14 15:00:54,052 - INFO - Epoch [1] Batch [40/498]                     Loss: 1.6107, Hard: 1.2953, Soft: 0.3154                     Acc: 35.52% LR: 0.000500                     Alpha: 0.5                     Beta: -0.011753792874515057                     MemKD: 0.5046613216400146
2026-02-14 15:00:58,493 - INFO - Epoch [1] Batch [60/498]                     Loss: 1.3114, Hard: 1.1243, Soft: 0.1871                     Acc: 36.89% LR: 0.000500                     Alpha: 0.5                     Beta: -0.021630652248859406                     MemKD: 0.5068491697311401
2026-02-14 15:01:02,784 - INFO - Epoch [1] Batch [80/498]                     Loss: 1.9062, Hard: 1.5725, Soft: 0.3337                     Acc: 39.43% LR: 0.000500                     Alpha: 0.5                     Beta: -0.03375067934393883                     MemKD: 0.5086525082588196
2026-02-14 15:01:07,175 - INFO - Epoch [1] Batch [100/498]                     Loss: 1.7166, Hard: 1.3819, Soft: 0.3348                     Acc: 41.46% LR: 0.000500                     Alpha: 0.5                     Beta: -0.04533063992857933                     MemKD: 0.5103099942207336
