2026-03-01 17:06:40,064 - INFO - ==================================================
2026-03-01 17:06:40,064 - INFO - Distillation Training Configuration
2026-03-01 17:06:40,064 - INFO - ==================================================
2026-03-01 17:06:40,064 - INFO - GPUs: [4, 5, 6, 7]
2026-03-01 17:06:40,064 - INFO - World size: 4
2026-03-01 17:06:40,064 - INFO - Dataset: /media/hdd1/chuxiaohui/AI4Ocean_UATR/DeepShip_622
2026-03-01 17:06:40,064 - INFO - Data type: wav_s@wav_t
2026-03-01 17:06:40,064 - INFO - Batch size: 16
2026-03-01 17:06:40,064 - INFO - Epochs: 200
2026-03-01 17:06:40,064 - INFO - Learning rate: 0.0004
2026-03-01 17:06:40,064 - INFO - Temperature: 2.0
2026-03-01 17:06:40,064 - INFO - Alpha: 0.3
2026-03-01 17:06:40,064 - INFO - Save dir: checkpoints/cv_deepship/total_folds10_fold3_num_epochs200_weight_decay8e-05_batch_size16_lr0.0004_distill_typeMTSKD_freezeTrue_USE_DYNAMIC_DISTILL_WEIGHTFalse_p_encoder0.1_p_classifier0.35
2026-03-01 17:06:40,064 - INFO - ==================================================
2026-03-01 17:06:40,336 - INFO - Train dataset size: 31892
2026-03-01 17:06:40,336 - INFO - Validation dataset size: 10631
2026-03-01 17:06:42,033 - INFO - Student params: 316,234 (0.32M)
2026-03-01 17:06:42,033 - INFO - Teacher params: 164,415,748 (164.42M)
2026-03-01 17:06:42,033 - INFO - Trainable params: 271,242 (0.27M)
2026-03-01 17:06:43,729 - INFO - Start training...
2026-03-01 17:06:43,729 - INFO - No checkpoint found, start from scratch
2026-03-01 17:07:07,028 - INFO - Epoch [1] Batch [0/498]                     Loss: 1.8839, Hard: 1.4593, Soft: 0.4246                     Acc: 31.25% LR: 0.000400                     Alpha: 0.5                     Beta: 0.0                     MemKD: 0.5
2026-03-01 17:07:10,706 - INFO - Epoch [1] Batch [20/498]                     Loss: 1.7173, Hard: 1.3813, Soft: 0.3361                     Acc: 30.95% LR: 0.000400                     Alpha: 0.5                     Beta: -0.007975622080266476                     MemKD: 0.5019322633743286
2026-03-01 17:07:14,705 - INFO - Epoch [1] Batch [40/498]                     Loss: 1.5868, Hard: 1.3270, Soft: 0.2598                     Acc: 32.93% LR: 0.000400                     Alpha: 0.5                     Beta: -0.01602652482688427                     MemKD: 0.5036954879760742
2026-03-01 17:07:17,878 - INFO - Epoch [1] Batch [60/498]                     Loss: 1.2372, Hard: 1.1361, Soft: 0.1011                     Acc: 36.37% LR: 0.000400                     Alpha: 0.5                     Beta: -0.02411019802093506                     MemKD: 0.5050846338272095
2026-03-01 17:07:21,089 - INFO - Epoch [1] Batch [80/498]                     Loss: 1.7490, Hard: 1.4856, Soft: 0.2634                     Acc: 38.58% LR: 0.000400                     Alpha: 0.5                     Beta: -0.03233424574136734                     MemKD: 0.5059894323348999
2026-03-01 17:07:24,246 - INFO - Epoch [1] Batch [100/498]                     Loss: 1.3160, Hard: 1.1948, Soft: 0.1213                     Acc: 41.15% LR: 0.000400                     Alpha: 0.5                     Beta: -0.040488675236701965                     MemKD: 0.5065308809280396
2026-03-01 17:07:27,356 - INFO - Epoch [1] Batch [120/498]                     Loss: 1.3293, Hard: 1.1842, Soft: 0.1451                     Acc: 42.20% LR: 0.000400                     Alpha: 0.5                     Beta: -0.04861202463507652                     MemKD: 0.5069095492362976
2026-03-01 17:07:30,376 - INFO - Epoch [1] Batch [140/498]                     Loss: 1.2616, Hard: 1.1737, Soft: 0.0879                     Acc: 42.91% LR: 0.000400                     Alpha: 0.5                     Beta: -0.05692270025610924                     MemKD: 0.5068305134773254
2026-03-01 17:07:33,476 - INFO - Epoch [1] Batch [160/498]                     Loss: 1.0846, Hard: 1.0621, Soft: 0.0225                     Acc: 43.32% LR: 0.000400                     Alpha: 0.5                     Beta: -0.06513971090316772                     MemKD: 0.5064974427223206
2026-03-01 17:07:36,497 - INFO - Epoch [1] Batch [180/498]                     Loss: 1.3108, Hard: 1.2411, Soft: 0.0697                     Acc: 43.02% LR: 0.000400                     Alpha: 0.5                     Beta: -0.07355127483606339                     MemKD: 0.5057919025421143
2026-03-01 17:07:40,139 - INFO - Epoch [1] Batch [200/498]                     Loss: 1.1948, Hard: 1.1911, Soft: 0.0037                     Acc: 43.22% LR: 0.000400                     Alpha: 0.5                     Beta: -0.08201475441455841                     MemKD: 0.5046878457069397
2026-03-01 17:07:44,191 - INFO - Epoch [1] Batch [220/498]                     Loss: 0.8895, Hard: 1.0066, Soft: -0.1171                     Acc: 43.67% LR: 0.000400                     Alpha: 0.5                     Beta: -0.09075572341680527                     MemKD: 0.5028447508811951
2026-03-01 17:07:47,510 - INFO - Epoch [1] Batch [240/498]                     Loss: 0.9371, Hard: 1.0648, Soft: -0.1276                     Acc: 43.96% LR: 0.000400                     Alpha: 0.5                     Beta: -0.09947585314512253                     MemKD: 0.5006515383720398
2026-03-01 17:07:50,568 - INFO - Epoch [1] Batch [260/498]                     Loss: 0.7840, Hard: 1.0107, Soft: -0.2267                     Acc: 44.04% LR: 0.000400                     Alpha: 0.5                     Beta: -0.10848169028759003                     MemKD: 0.4979124665260315
2026-03-01 17:07:53,710 - INFO - Epoch [1] Batch [280/498]                     Loss: 1.1484, Hard: 1.2820, Soft: -0.1337                     Acc: 44.44% LR: 0.000400                     Alpha: 0.5                     Beta: -0.1178896576166153                     MemKD: 0.4945746958255768
2026-03-01 17:07:56,845 - INFO - Epoch [1] Batch [300/498]                     Loss: 1.0471, Hard: 1.2479, Soft: -0.2008                     Acc: 45.02% LR: 0.000400                     Alpha: 0.5                     Beta: -0.12727883458137512                     MemKD: 0.4912351071834564
2026-03-01 17:08:00,000 - INFO - Epoch [1] Batch [320/498]                     Loss: 0.9148, Hard: 1.1707, Soft: -0.2559                     Acc: 45.27% LR: 0.000400                     Alpha: 0.5                     Beta: -0.13690094649791718                     MemKD: 0.4877103269100189
2026-03-01 17:08:03,037 - INFO - Epoch [1] Batch [340/498]                     Loss: 1.0686, Hard: 1.3085, Soft: -0.2399                     Acc: 45.25% LR: 0.000400                     Alpha: 0.5                     Beta: -0.14659813046455383                     MemKD: 0.48407503962516785
2026-03-01 17:08:06,046 - INFO - Epoch [1] Batch [360/498]                     Loss: 0.5324, Hard: 0.9964, Soft: -0.4640                     Acc: 45.57% LR: 0.000400                     Alpha: 0.5                     Beta: -0.15637151896953583                     MemKD: 0.4803522229194641
2026-03-01 17:08:09,120 - INFO - Epoch [1] Batch [380/498]                     Loss: 1.3034, Hard: 1.5457, Soft: -0.2423                     Acc: 45.73% LR: 0.000400                     Alpha: 0.5                     Beta: -0.16618280112743378                     MemKD: 0.47658684849739075
2026-03-01 17:08:12,697 - INFO - Epoch [1] Batch [400/498]                     Loss: 0.4409, Hard: 0.9808, Soft: -0.5400                     Acc: 45.99% LR: 0.000400                     Alpha: 0.5                     Beta: -0.17609573900699615                     MemKD: 0.472872257232666
2026-03-01 17:08:15,902 - INFO - Epoch [1] Batch [420/498]                     Loss: 0.4669, Hard: 1.0839, Soft: -0.6170                     Acc: 46.27% LR: 0.000400                     Alpha: 0.5                     Beta: -0.18607081472873688                     MemKD: 0.46902716159820557
2026-03-01 17:08:18,947 - INFO - Epoch [1] Batch [440/498]                     Loss: 0.5837, Hard: 1.1270, Soft: -0.5433                     Acc: 46.29% LR: 0.000400                     Alpha: 0.5                     Beta: -0.19591179490089417                     MemKD: 0.4653151333332062
2026-03-01 17:08:22,014 - INFO - Epoch [1] Batch [460/498]                     Loss: 0.7976, Hard: 1.3692, Soft: -0.5716                     Acc: 46.56% LR: 0.000400                     Alpha: 0.5                     Beta: -0.20592983067035675                     MemKD: 0.46154752373695374
2026-03-01 17:08:25,042 - INFO - Epoch [1] Batch [480/498]                     Loss: 0.0148, Hard: 0.8754, Soft: -0.8606                     Acc: 46.91% LR: 0.000400                     Alpha: 0.5                     Beta: -0.216146320104599                     MemKD: 0.45770952105522156
2026-03-01 17:09:08,464 - INFO - Epoch [1/200] Train Loss: 1.0126, Train Acc: 47.08%, Val Loss: 1.0662, Val Acc: 52.61%
2026-03-01 17:09:08,464 - INFO - Best model saved with accuracy: 52.61%
2026-03-01 17:09:29,969 - INFO - Epoch [2] Batch [0/498]                     Loss: -0.1215, Hard: 0.8696, Soft: -0.9911                     Acc: 68.75% LR: 0.000400                     Alpha: 0.5                     Beta: -0.22539395093917847                     MemKD: 0.4543269872665405
2026-03-01 17:09:33,869 - INFO - Epoch [2] Batch [20/498]                     Loss: 0.2297, Hard: 1.0951, Soft: -0.8654                     Acc: 53.27% LR: 0.000400                     Alpha: 0.5                     Beta: -0.23548120260238647                     MemKD: 0.4506976902484894
2026-03-01 17:09:37,522 - INFO - Epoch [2] Batch [40/498]                     Loss: -0.1828, Hard: 0.9073, Soft: -1.0901                     Acc: 53.96% LR: 0.000400                     Alpha: 0.5                     Beta: -0.24571768939495087                     MemKD: 0.4469851553440094
2026-03-01 17:09:40,505 - INFO - Epoch [2] Batch [60/498]                     Loss: -0.3261, Hard: 0.8199, Soft: -1.1460                     Acc: 53.59% LR: 0.000400                     Alpha: 0.5                     Beta: -0.256034255027771                     MemKD: 0.4432649314403534
2026-03-01 17:09:43,646 - INFO - Epoch [2] Batch [80/498]                     Loss: -0.1215, Hard: 1.0401, Soft: -1.1616                     Acc: 51.85% LR: 0.000400                     Alpha: 0.5                     Beta: -0.26608482003211975                     MemKD: 0.43970987200737
2026-03-01 17:09:46,674 - INFO - Epoch [2] Batch [100/498]                     Loss: 0.5493, Hard: 1.3429, Soft: -0.7936                     Acc: 52.04% LR: 0.000400                     Alpha: 0.5                     Beta: -0.27628085017204285                     MemKD: 0.4360872209072113
2026-03-01 17:09:49,680 - INFO - Epoch [2] Batch [120/498]                     Loss: 0.1866, Hard: 1.2396, Soft: -1.0530                     Acc: 51.86% LR: 0.000400                     Alpha: 0.5                     Beta: -0.28632035851478577                     MemKD: 0.43261072039604187
2026-03-01 17:09:52,744 - INFO - Epoch [2] Batch [140/498]                     Loss: -0.0679, Hard: 1.0713, Soft: -1.1392                     Acc: 51.68% LR: 0.000400                     Alpha: 0.5                     Beta: -0.29651200771331787                     MemKD: 0.4290972352027893
2026-03-01 17:09:55,784 - INFO - Epoch [2] Batch [160/498]                     Loss: -0.1261, Hard: 1.1336, Soft: -1.2597                     Acc: 51.51% LR: 0.000400                     Alpha: 0.5                     Beta: -0.30680203437805176                     MemKD: 0.42555785179138184
2026-03-01 17:09:59,165 - INFO - Epoch [2] Batch [180/498]                     Loss: -0.0380, Hard: 1.1472, Soft: -1.1852                     Acc: 51.86% LR: 0.000400                     Alpha: 0.5                     Beta: -0.31715208292007446                     MemKD: 0.4220195710659027
2026-03-01 17:10:02,755 - INFO - Epoch [2] Batch [200/498]                     Loss: -0.1635, Hard: 1.1934, Soft: -1.3569                     Acc: 52.15% LR: 0.000400                     Alpha: 0.5                     Beta: -0.3276664614677429                     MemKD: 0.4184388816356659
2026-03-01 17:10:05,732 - INFO - Epoch [2] Batch [220/498]                     Loss: -0.4020, Hard: 1.1175, Soft: -1.5195                     Acc: 52.38% LR: 0.000400                     Alpha: 0.5                     Beta: -0.33819109201431274                     MemKD: 0.4148927927017212
2026-03-01 17:10:08,711 - INFO - Epoch [2] Batch [240/498]                     Loss: -0.1120, Hard: 1.3549, Soft: -1.4669                     Acc: 52.75% LR: 0.000400                     Alpha: 0.5                     Beta: -0.34890085458755493                     MemKD: 0.4113069176673889
2026-03-01 17:10:11,710 - INFO - Epoch [2] Batch [260/498]                     Loss: -1.2966, Hard: 0.7496, Soft: -2.0461                     Acc: 52.75% LR: 0.000400                     Alpha: 0.5                     Beta: -0.35915547609329224                     MemKD: 0.40794637799263
2026-03-01 17:10:14,827 - INFO - Epoch [2] Batch [280/498]                     Loss: -1.0156, Hard: 1.0007, Soft: -2.0163                     Acc: 52.89% LR: 0.000400                     Alpha: 0.5                     Beta: -0.3695164620876312                     MemKD: 0.40456005930900574
2026-03-01 17:10:17,824 - INFO - Epoch [2] Batch [300/498]                     Loss: -0.7234, Hard: 1.1200, Soft: -1.8434                     Acc: 52.57% LR: 0.000400                     Alpha: 0.5                     Beta: -0.37985363602638245                     MemKD: 0.40121185779571533
2026-03-01 17:10:20,896 - INFO - Epoch [2] Batch [320/498]                     Loss: -1.0278, Hard: 1.0925, Soft: -2.1203                     Acc: 52.41% LR: 0.000400                     Alpha: 0.5                     Beta: -0.3898204565048218                     MemKD: 0.39803650975227356
2026-03-01 17:10:23,960 - INFO - Epoch [2] Batch [340/498]                     Loss: -0.6387, Hard: 1.1846, Soft: -1.8234                     Acc: 52.03% LR: 0.000400                     Alpha: 0.5                     Beta: -0.3998926877975464                     MemKD: 0.39484596252441406
2026-03-01 17:10:28,001 - INFO - Epoch [2] Batch [360/498]                     Loss: -1.9945, Hard: 0.6544, Soft: -2.6489                     Acc: 52.34% LR: 0.000400                     Alpha: 0.5                     Beta: -0.4101979434490204                     MemKD: 0.39158400893211365
2026-03-01 17:10:31,781 - INFO - Epoch [2] Batch [380/498]                     Loss: -1.4794, Hard: 0.9577, Soft: -2.4372                     Acc: 52.38% LR: 0.000400                     Alpha: 0.5                     Beta: -0.42063865065574646                     MemKD: 0.3882856070995331
2026-03-01 17:10:34,834 - INFO - Epoch [2] Batch [400/498]                     Loss: -2.0606, Hard: 0.7614, Soft: -2.8220                     Acc: 52.79% LR: 0.000400                     Alpha: 0.5                     Beta: -0.4311920702457428                     MemKD: 0.38496923446655273
2026-03-01 17:10:37,810 - INFO - Epoch [2] Batch [420/498]                     Loss: -1.7886, Hard: 0.9335, Soft: -2.7221                     Acc: 52.81% LR: 0.000400                     Alpha: 0.5                     Beta: -0.4419061243534088                     MemKD: 0.3816309869289398
2026-03-01 17:10:40,968 - INFO - Epoch [2] Batch [440/498]                     Loss: -1.7446, Hard: 0.9660, Soft: -2.7106                     Acc: 53.03% LR: 0.000400                     Alpha: 0.5                     Beta: -0.4526595175266266                     MemKD: 0.3783005475997925
2026-03-01 17:10:44,111 - INFO - Epoch [2] Batch [460/498]                     Loss: -2.0050, Hard: 0.8823, Soft: -2.8872                     Acc: 52.97% LR: 0.000400                     Alpha: 0.5                     Beta: -0.46323585510253906                     MemKD: 0.37506553530693054
2026-03-01 17:10:47,167 - INFO - Epoch [2] Batch [480/498]                     Loss: -1.7962, Hard: 1.0690, Soft: -2.8652                     Acc: 53.05% LR: 0.000400                     Alpha: 0.5                     Beta: -0.4737381637096405                     MemKD: 0.37188294529914856
2026-03-01 17:11:30,284 - INFO - Epoch [2/200] Train Loss: -0.6770, Train Acc: 52.85%, Val Loss: 1.0152, Val Acc: 54.60%
2026-03-01 17:11:30,284 - INFO - Best model saved with accuracy: 54.60%
2026-03-01 17:11:51,347 - INFO - Epoch [3] Batch [0/498]                     Loss: -1.2808, Hard: 1.2920, Soft: -2.5728                     Acc: 37.50% LR: 0.000400                     Alpha: 0.5                     Beta: -0.4832655191421509                     MemKD: 0.3690129816532135
2026-03-01 17:11:54,585 - INFO - Epoch [3] Batch [20/498]                     Loss: -1.8729, Hard: 1.2461, Soft: -3.1190                     Acc: 55.06% LR: 0.000400                     Alpha: 0.5                     Beta: -0.49376219511032104                     MemKD: 0.3658802807331085
2026-03-01 17:11:57,623 - INFO - Epoch [3] Batch [40/498]                     Loss: -1.0634, Hard: 1.3670, Soft: -2.4304                     Acc: 54.42% LR: 0.000400                     Alpha: 0.5                     Beta: -0.5044751167297363                     MemKD: 0.3627028167247772
2026-03-01 17:12:00,647 - INFO - Epoch [3] Batch [60/498]                     Loss: -2.3310, Hard: 0.9261, Soft: -3.2571                     Acc: 54.10% LR: 0.000400                     Alpha: 0.5                     Beta: -0.5150309801101685                     MemKD: 0.35960742831230164
2026-03-01 17:12:03,735 - INFO - Epoch [3] Batch [80/498]                     Loss: -1.2802, Hard: 1.4413, Soft: -2.7216                     Acc: 54.48% LR: 0.000400                     Alpha: 0.5                     Beta: -0.5256949067115784                     MemKD: 0.35650143027305603
2026-03-01 17:12:06,753 - INFO - Epoch [3] Batch [100/498]                     Loss: -2.1443, Hard: 1.1916, Soft: -3.3360                     Acc: 54.39% LR: 0.000400                     Alpha: 0.5                     Beta: -0.5365223288536072                     MemKD: 0.3533629775047302
2026-03-01 17:12:09,710 - INFO - Epoch [3] Batch [120/498]                     Loss: -2.4527, Hard: 1.1084, Soft: -3.5612                     Acc: 54.29% LR: 0.000400                     Alpha: 0.5                     Beta: -0.5471467971801758                     MemKD: 0.3503090441226959
2026-03-01 17:12:12,697 - INFO - Epoch [3] Batch [140/498]                     Loss: -2.5066, Hard: 1.1457, Soft: -3.6522                     Acc: 53.90% LR: 0.000400                     Alpha: 0.5                     Beta: -0.5577517747879028                     MemKD: 0.34728559851646423
2026-03-01 17:12:16,581 - INFO - Epoch [3] Batch [160/498]                     Loss: -1.7742, Hard: 1.3680, Soft: -3.1422                     Acc: 54.11% LR: 0.000400                     Alpha: 0.5                     Beta: -0.5684894919395447                     MemKD: 0.34424570202827454
2026-03-01 17:12:20,550 - INFO - Epoch [3] Batch [180/498]                     Loss: -3.6322, Hard: 0.7711, Soft: -4.4033                     Acc: 54.21% LR: 0.000400                     Alpha: 0.5                     Beta: -0.5791487693786621                     MemKD: 0.34126439690589905
2026-03-01 17:12:23,599 - INFO - Epoch [3] Batch [200/498]                     Loss: -3.0144, Hard: 1.0209, Soft: -4.0353                     Acc: 53.51% LR: 0.000400                     Alpha: 0.5                     Beta: -0.5897161960601807                     MemKD: 0.33833086490631104
2026-03-01 17:12:26,602 - INFO - Epoch [3] Batch [220/498]                     Loss: -3.1270, Hard: 1.0814, Soft: -4.2085                     Acc: 53.79% LR: 0.000400                     Alpha: 0.5                     Beta: -0.6004244089126587                     MemKD: 0.33537834882736206
2026-03-01 17:12:29,706 - INFO - Epoch [3] Batch [240/498]                     Loss: -3.1574, Hard: 1.0600, Soft: -4.2174                     Acc: 53.58% LR: 0.000400                     Alpha: 0.5                     Beta: -0.6110227704048157                     MemKD: 0.3324826955795288
2026-03-01 17:12:32,769 - INFO - Epoch [3] Batch [260/498]                     Loss: -3.2678, Hard: 1.1605, Soft: -4.4283                     Acc: 53.52% LR: 0.000400                     Alpha: 0.5                     Beta: -0.6215096116065979                     MemKD: 0.32964837551116943
2026-03-01 17:12:35,795 - INFO - Epoch [3] Batch [280/498]                     Loss: -3.5384, Hard: 1.1758, Soft: -4.7143                     Acc: 53.67% LR: 0.000400                     Alpha: 0.5                     Beta: -0.6321845650672913                     MemKD: 0.32677125930786133
