epoch,train loss,train acc,test acc
1,1.6594106921537675,0.5034854851942011,0.5859929082241464
2,1.253942168970159,0.6452444616486045,0.6578014188624443
3,1.0749103755236946,0.7084606573543447,0.7273936170212766
4,0.8974420823515418,0.7621275785772558,0.7832446808510638
5,0.7936300981172266,0.7943086327715991,0.7805851063829787
6,0.708615433882902,0.8216673033760193,0.8204787234042553
7,0.669693046871991,0.8435828877005348,0.824468085106383
8,0.6129227145151659,0.8579067992654076,0.8497340425531915
9,0.5769754146190889,0.8783422459893048,0.8577127659574468
10,0.5688146783068856,0.8785809782099596,0.8776595744680851
11,2.0935104439921557,0.6347880063847424,0.6480496462355269
12,0.9791901012792944,0.7315221546805478,0.7304964547461652
13,0.8177371823532696,0.7884358288770054,0.8027482273730826
14,0.7228066427184936,0.8140756306163768,0.7912234042553191
15,0.6894752614319644,0.828351795354629,0.7788120571603167
16,0.964063279131517,0.8243888466753424,0.7668439720539336
17,0.725079627757404,0.830548128342246,0.8444148936170213
18,0.6217296587273399,0.8548987778750333,0.7783687951716971
19,0.560693283291424,0.8737585946200366,0.848404255319149
20,0.5199574079105561,0.8839763179819852,0.8656914893617021
21,0.5017586691494293,0.8876527885702205,0.851063829787234
22,0.47943135450549307,0.8942895343596923,0.8896276595744681
23,0.447133762234035,0.9096161194026151,0.8922872340425532
24,0.42322419225213365,0.9180194808837564,0.8789893617021277
25,0.42196618984727297,0.9096638659104944,0.9042553191489362
