epoch,train loss,train acc,test acc
1,1.7836434133550063,0.4244652406417112,0.5093085106382979
2,1.446107157092681,0.5426852559660845,0.5093085106382979
3,1.260207561566868,0.6052807486631016,0.563386525245423
4,1.1044631055332124,0.6602368220925968,0.6781914893617021
5,1.022478518001536,0.6838235294117647,0.699468085106383
6,0.9308103189111393,0.7261268145897809,0.7335992912028698
7,0.8638584295058633,0.7577349122832803,0.7486702127659575
8,0.8165673686858804,0.7738731857289605,0.7828014188624443
9,0.7883749333294955,0.7899159664776236,0.8138297872340425
10,0.7563500554166376,0.7994652406417112,0.8040780146071251
11,2.2480552798923963,0.6006016042780749,0.6795212765957447
12,1.0448517856750896,0.6781417112299465,0.6990248231177635
13,0.9417912873992308,0.7259835753848846,0.726950355032657
14,0.8509313534287846,0.7494270438178975,0.6037234042553191
15,0.8042525151834131,0.7719633311511361,0.8151595744680851
16,0.734412203019953,0.7851413293955798,0.6897163124794655
17,0.6952149993914334,0.8070569140388366,0.8160460997135082
18,0.6468231784787407,0.825582505866168,0.677304965384463
19,0.6206776399344685,0.8344155846432568,0.8333333337560613
20,0.5922960345757836,0.8451107718090323,0.8018617021276596
21,0.5650754264969239,0.8581932776752003,0.7415780146071251
22,0.5259501757150028,0.87189648623135,0.8523936170212766
23,0.49941099231893366,0.876957601404445,0.8882978723404256
24,0.4732024546931772,0.8947192513368984,0.9029255319148937
25,0.46389526726409075,0.8930003821531082,0.8882978723404256
26,0.4321747614260026,0.9049847215254676,0.9002659574468085
27,0.4347985626701365,0.9009740263383019,0.9011524826922315
28,0.428387245870529,0.9030271201210226,0.9055851063829787
29,0.42278301827410325,0.9090431629017712,0.913563829787234
30,0.4159958842285177,0.9077540106951871,0.9188829787234043
