epoch,train loss,train acc,test acc
1,2.452110847049856,0.4303857907254428,0.46054964623552685
2,2.007503090057781,0.5535714288446355,0.5292553191489362
3,1.7382489672319137,0.6353609625668449,0.6272163124794655
4,1.5505732173588187,0.6786191750337733,0.5886524826922315
5,1.3625487838199433,0.7238349889051467,0.751773050490846
6,1.220418901048242,0.7648491215578375,0.7043439720539336
7,1.1352488376240042,0.7834702064009273,0.8062943270865907
8,1.0434742789854978,0.8099694424134525,0.8173758869475507
9,1.0035633443192364,0.8227654701885693,0.8213652486496783
10,0.9576434725746114,0.8393812071193348,0.8213652486496783
11,1.236360297164815,0.7552998473937499,0.8054078018411677
12,1.0720675337442103,0.7932104662777906,0.7504432632568034
13,0.9914608632816988,0.8063407183330964,0.6976950358837208
14,0.9227894724690341,0.8248663101604278,0.8377659574468085
15,0.8671281087526026,0.8374713525415104,0.8151595744680851
16,0.7982253194811509,0.8512700534759359,0.8705673763092528
17,0.7612612954276131,0.8669308634365306,0.8439716316284017
18,0.6576862288987573,0.8849312455896388,0.8071808510638298
19,0.669028817172994,0.8788674563010108,0.8679078018411677
20,0.5795592407491755,0.9023586709231617,0.7615248231177635
21,0.5425115893868839,0.9163483578891041,0.9095744680851063
22,0.5307121852980577,0.9153934302814504,0.9095744680851063
23,0.4739266611675528,0.9341100078215574,0.8625886529049975
24,0.4458626236587285,0.9370702830227938,0.9122340425531915
25,0.4129819026525645,0.9417016808999413,0.9162234042553191
