level,id,name,changes,best_acc,best_auc,best_f1,save_dir
02_mtskd_weight_analysis,W1,memkd_0_2_kltemp_0_8,distillation.learnable_mtskd_weight=False;distillation.mtskd_weight=0.2,93.18096313017307,0.9920054200643048,0.9355497704313775,/media/hdd1/fubohan/Code/UATR/checkpoints/hyperparameter_analysis/02_mtskd_weight_analysis/W1_memkd_0_2_kltemp_0_8
02_mtskd_weight_analysis,W2,memkd_0_5_kltemp_0_5,distillation.learnable_mtskd_weight=False;distillation.mtskd_weight=0.5,92.39089541008276,0.9909049938635841,0.9294248642489626,/media/hdd1/fubohan/Code/UATR/checkpoints/hyperparameter_analysis/02_mtskd_weight_analysis/W2_memkd_0_5_kltemp_0_5
02_mtskd_weight_analysis,W3,memkd_0_8_kltemp_0_2,distillation.learnable_mtskd_weight=False;distillation.mtskd_weight=0.8,89.96425884123401,0.9845926461401122,0.910419506429086,/media/hdd1/fubohan/Code/UATR/checkpoints/hyperparameter_analysis/02_mtskd_weight_analysis/W3_memkd_0_8_kltemp_0_2
02_mtskd_weight_analysis,W4,fusion_learnable,distillation.learnable_mtskd_weight=True,93.29382994732882,0.9930867648818811,0.9374761209025994,/media/hdd1/fubohan/Code/UATR/checkpoints/hyperparameter_analysis/02_mtskd_weight_analysis/W4_fusion_learnable
