level,id,name,changes,best_acc,best_auc,best_f1,save_dir
06_student_temporal_granularity,TG1,window_1_segment_1,model.student.drasp_segment_len=1;model.student.window_size=1,91.14936042136945,0.986295075942987,0.9204457634596876,/media/hdd1/fubohan/Code/UATR/checkpoints/hyperparameter_analysis/06_student_temporal_granularity/TG1_window_1_segment_1
06_student_temporal_granularity,TG2,window_2_segment_2,model.student.drasp_segment_len=2;model.student.window_size=2,91.84537246049662,0.9895583851653332,0.926137020257473,/media/hdd1/fubohan/Code/UATR/checkpoints/hyperparameter_analysis/06_student_temporal_granularity/TG2_window_2_segment_2
06_student_temporal_granularity,TG3,window_4_segment_4,model.student.drasp_segment_len=4;model.student.window_size=4,93.29382994732882,0.9927771621800368,0.9359544251771706,/media/hdd1/fubohan/Code/UATR/checkpoints/hyperparameter_analysis/06_student_temporal_granularity/TG3_window_4_segment_4
06_student_temporal_granularity,TG4,window_8_segment_8,model.student.drasp_segment_len=8;model.student.window_size=8,93.02106847253575,0.9912114297523421,0.9342504224371487,/media/hdd1/fubohan/Code/UATR/checkpoints/hyperparameter_analysis/06_student_temporal_granularity/TG4_window_8_segment_8
06_student_temporal_granularity,TG5,window_16_segment_16,model.student.drasp_segment_len=16;model.student.window_size=16,91.45974416854779,0.9867604968351912,0.9201991750773841,/media/hdd1/fubohan/Code/UATR/checkpoints/hyperparameter_analysis/06_student_temporal_granularity/TG5_window_16_segment_16
