level,id,name,changes,best_acc,best_auc,best_f1,save_dir
06_student_temporal_granularity,TG1,window_1_segment_1,model.student.drasp_segment_len=1;model.student.window_size=1,91.3563829787234,0.9867414021530202,0.9093139111642129,/media/hdd1/fubohan/Code/UATR/checkpoints/hyperparameter_analysis/shipsear/06_student_temporal_granularity/TG1_window_1_segment_1
06_student_temporal_granularity,TG2,window_2_segment_2,model.student.drasp_segment_len=2;model.student.window_size=2,89.8936170212766,0.9849878282463547,0.9150830822829727,/media/hdd1/fubohan/Code/UATR/checkpoints/hyperparameter_analysis/shipsear/06_student_temporal_granularity/TG2_window_2_segment_2
06_student_temporal_granularity,TG3,window_4_segment_4,model.student.drasp_segment_len=4;model.student.window_size=4,89.76063829787235,0.9865582792650981,0.9095427018684573,/media/hdd1/fubohan/Code/UATR/checkpoints/hyperparameter_analysis/shipsear/06_student_temporal_granularity/TG3_window_4_segment_4
06_student_temporal_granularity,TG4,window_8_segment_8,model.student.drasp_segment_len=8;model.student.window_size=8,89.22872340425532,0.9858976614419174,0.9042163329840633,/media/hdd1/fubohan/Code/UATR/checkpoints/hyperparameter_analysis/shipsear/06_student_temporal_granularity/TG4_window_8_segment_8
06_student_temporal_granularity,TG5,window_16_segment_16,model.student.drasp_segment_len=16;model.student.window_size=16,90.55851063829788,0.9853800952778646,0.904516500704444,/media/hdd1/fubohan/Code/UATR/checkpoints/hyperparameter_analysis/shipsear/06_student_temporal_granularity/TG5_window_16_segment_16
