2026-05-27 04:57:04,286 - INFO - ==================================================
2026-05-27 04:57:04,287 - INFO - Distillation Training Configuration
2026-05-27 04:57:04,287 - INFO - ==================================================
2026-05-27 04:57:04,287 - INFO - GPUs: [4, 5, 6, 7]
2026-05-27 04:57:04,287 - INFO - World size: 4
2026-05-27 04:57:04,287 - INFO - Dataset: /media/hdd1/chuxiaohui/AI4Ocean_UATR/DeepShip_622
2026-05-27 04:57:04,287 - INFO - Data type: wav_s@wav_t
2026-05-27 04:57:04,287 - INFO - Batch size: 16
2026-05-27 04:57:04,287 - INFO - Epochs: 200
2026-05-27 04:57:04,287 - INFO - Learning rate: 0.0004
2026-05-27 04:57:04,287 - INFO - Temperature: 2.0
2026-05-27 04:57:04,287 - INFO - Alpha: 0.3
2026-05-27 04:57:04,287 - INFO - Save dir: /media/hdd1/fubohan/Code/UATR/checkpoints/hyperparameter_analysis/03_memkd_weight_analysis/M6_short_0_5_long_2_0
2026-05-27 04:57:04,287 - INFO - ==================================================
2026-05-27 04:57:04,696 - INFO - Train dataset size: 31892
2026-05-27 04:57:04,696 - INFO - Validation dataset size: 10631
2026-05-27 04:57:06,402 - INFO - Student params: 316,234 (0.32M)
2026-05-27 04:57:06,403 - INFO - Teacher params: 164,415,748 (164.42M)
2026-05-27 04:57:06,403 - INFO - Trainable params: 271,242 (0.27M)
2026-05-27 04:57:06,961 - INFO - Start training...
2026-05-27 04:57:06,961 - INFO - No checkpoint found, start from scratch
2026-05-27 04:57:34,102 - INFO - Epoch [1] Batch [0/498]                     Loss: 1.9791, Hard: 1.4593, Soft: 0.5198                     Acc: 31.25% LR: 0.000400                     Alpha: 0.5                     Beta: 0.0                     MemKD: 0.5
2026-05-27 04:57:38,619 - INFO - Epoch [1] Batch [20/498]                     Loss: 1.6883, Hard: 1.3657, Soft: 0.3226                     Acc: 31.55% LR: 0.000400                     Alpha: 0.5                     Beta: -0.0012751093599945307                     MemKD: 0.5019287467002869
2026-05-27 04:57:42,911 - INFO - Epoch [1] Batch [40/498]                     Loss: 1.7607, Hard: 1.3961, Soft: 0.3645                     Acc: 31.55% LR: 0.000400                     Alpha: 0.5                     Beta: -0.007158168125897646                     MemKD: 0.5038183331489563
2026-05-27 04:57:47,389 - INFO - Epoch [1] Batch [60/498]                     Loss: 1.3990, Hard: 1.1954, Soft: 0.2036                     Acc: 34.22% LR: 0.000400                     Alpha: 0.5                     Beta: -0.015795456245541573                     MemKD: 0.5055696368217468
2026-05-27 04:57:52,764 - INFO - Epoch [1] Batch [80/498]                     Loss: 1.8855, Hard: 1.5218, Soft: 0.3637                     Acc: 37.65% LR: 0.000400                     Alpha: 0.5                     Beta: -0.026291998103260994                     MemKD: 0.5069219470024109
2026-05-27 04:57:57,576 - INFO - Epoch [1] Batch [100/498]                     Loss: 1.7872, Hard: 1.4309, Soft: 0.3563                     Acc: 39.60% LR: 0.000400                     Alpha: 0.5                     Beta: -0.03585922718048096                     MemKD: 0.5081612467765808
