epoch,train loss,train acc,test acc
1,2.421391923797322,0.4495798320693766,0.49290780184116767
2,1.9470531640843274,0.5817895343596923,0.6068262419802077
3,1.6893424254687712,0.6599503440015456,0.6511524826922315
4,1.5158087878941215,0.696285332587951,0.7247340425531915
5,1.3664853853337906,0.7385886174472258,0.7198581568738247
6,1.2463182395792263,0.7569232241992645,0.7331560292142503
7,1.163042659109289,0.7950725746664772,0.7854609933305294
8,1.079848610462352,0.8079640948198696,0.8014184401390401
9,1.0599724612134025,0.814457601404445,0.8147163124794655
10,1.029859791464984,0.8223834990817596,0.8187056741815932
11,1.2118960944089023,0.7669022156592996,0.6648936170212766
12,1.1345060674901952,0.79005920568252,0.7872340425531915
13,1.0898026556254707,0.8029984723437916,0.7863475185759524
14,1.0338957971111338,0.806101986431183,0.7477836887887184
15,0.958978175798202,0.832410237049674,0.7544326249589312
16,0.9242913067978333,0.8444423226111712,0.8120567380113805
17,0.865363180956101,0.8562356762707553,0.7960992912028698
18,0.8435798696974383,0.8608193279587649,0.8178191489361702
19,0.8002499275029025,0.8626336898395722,0.8617021276595744
20,0.7795847995395966,0.881827731183506,0.8851950358837208
21,0.71823954502529,0.8869843393723595,0.8816489361702128
22,0.719799549184381,0.8940030559498996,0.8280141848198911
23,0.6848304185637816,0.894910237049674,0.8829787234042553
24,0.6621776212823582,0.9117169596932151,0.8617021276595744
25,0.6325071465204106,0.9100458366985626,0.8882978723404256
26,0.6279728309037214,0.9174465240641712,0.901595744680851
27,0.6174842814073206,0.9173510316858955,0.8936170212765957
28,0.6094624595367972,0.924035523664505,0.9069148936170213
29,0.5981083670083214,0.9183537054826869,0.8896276595744681
30,0.5932414160374014,0.9200248284773394,0.9029255319148937
